cve_id,published,last_modified,published_year,description,all_nvd_cwes,cwe_699_matches,number_of_nvd_cwes,number_of_cwe_699_matches
CVE-2025-12571,2025-11-26T20:15:47.943,2026-06-17T08:32:35.833,2025,"GitLab has remediated an issue in GitLab CE/EE affecting all versions from 17.10 before 18.4.5, 18.5 before 18.5.3, and 18.6 before 18.6.1 that could have allowed an unauthenticated user to cause a Denial of Service condition by sending specifically crafted requests containing malicious JSON payloads.",CWE-770,CWE-770,1,1
CVE-2025-12653,2025-11-26T20:15:49.023,2026-06-17T08:32:44.860,2025,"GitLab has remediated an issue in GitLab CE/EE affecting all versions from 18.3 before 18.4.5, 18.5 before 18.5.3, and 18.6 before 18.6.1 that under specific conditions could have allowed an unauthenticated user to join arbitrary organizations by changing headers on some requests.",CWE-290,CWE-290,1,1
CVE-2025-50433,2025-11-26T20:15:49.367,2026-07-05T17:17:15.020,2025,An issue was discovered in imonnit.com (2025-04-24) allowing malicious actors to gain escalated privileges via crafted password reset to take over arbitrary user accounts.,CWE-640,CWE-640,1,1
CVE-2025-65278,2025-11-26T20:15:49.803,2026-06-17T09:55:36.090,2025,An issue was discovered in file users.json in GroceryMart commit 21934e6 (2020-10-23) allowing unauthenticated attackers to gain sensitive information including plaintext usernames and passwords.,CWE-200|CWE-312,CWE-312,2,1
CVE-2025-65670,2025-11-26T20:15:49.947,2026-07-05T02:17:26.903,2025,"An Insecure Direct Object Reference (IDOR) in classroomio 0.1.13 allows students to access sensitive admin/teacher endpoints by manipulating course IDs in URLs, resulting in unauthorized disclosure of sensitive course, admin, and student data. The leak occurs momentarily before the system reverts to a normal state restricting access.",CWE-639,CWE-639,1,1
CVE-2025-6195,2025-11-26T20:15:50.090,2026-06-17T10:01:21.740,2025,"GitLab has remediated an issue in GitLab EE affecting all versions from 13.7 before 18.4.5, 18.5 before 18.5.3, and 18.6 before 18.6.1 that could have allowed an authenticated user to view information from security reports under certain configuration conditions.",CWE-425,CWE-425,1,1
CVE-2025-7449,2025-11-26T20:15:50.477,2026-06-17T10:04:58.730,2025,"GitLab has remediated an issue in GitLab CE/EE affecting all versions from 8.3 before 18.4.5, 18.5 before 18.5.3, and 18.6 before 18.6.1 that could have allowed an authenticated user with specific permissions to cause a denial of service condition through HTTP response processing.",CWE-770,CWE-770,1,1
CVE-2025-65202,2025-11-26T21:15:46.533,2026-06-17T09:55:32.303,2025,"TRENDnet TEW-657BRM 1.00.1 has an authenticated remote OS command injection vulnerability in the setup.cgi binary, exploitable via the HTTP parameters ""command"", ""todo"", and ""next_file,"" which allows an attacker to execute arbitrary commands with root privileges.",CWE-78,CWE-78,1,1
CVE-2025-40934,2025-11-26T23:15:47.773,2026-06-17T09:22:19.520,2025,"XML-Sig versions 0.27 through 0.67 for Perl incorrectly validates XML files if signatures are omitted.

An attacker can remove the signature from the XML document to make it pass the verification check.

XML-Sig is a Perl module to validate signatures on XML files.  An unsigned XML file should return an error message.  The affected versions return true when attempting to validate an XML file that contains no signatures.",CWE-347,CWE-347,1,1
CVE-2025-62593,2025-11-26T23:15:47.927,2026-06-17T09:52:07.680,2025,"Ray is an AI compute engine. Prior to version 2.52.0, developers working with Ray as a development tool can be exploited via a critical RCE vulnerability exploitable via Firefox and Safari. This vulnerability is due to an insufficient guard against browser-based attacks, as the current defense uses the User-Agent header starting with the string ""Mozilla"" as a defense mechanism. This defense is insufficient as the fetch specification allows the User-Agent header to be modified. Combined with a DNS rebinding attack against the browser, and this vulnerability is exploitable against a developer running Ray who inadvertently visits a malicious website, or is served a malicious advertisement (malvertising). This issue has been patched in version 2.52.0.",CWE-352|CWE-94,CWE-94,2,1
CVE-2025-64330,2025-11-26T23:15:48.093,2026-06-17T09:54:13.380,2025,"Suricata is a network IDS, IPS and NSM engine developed by the OISF (Open Information Security Foundation) and the Suricata community. Prior to versions 7.0.13 and 8.0.2, a single byte read heap overflow when logging the verdict in eve.alert and eve.drop records can lead to crashes. This requires the per packet alert queue to be filled with alerts and then followed by a pass rule. This issue has been patched in versions 7.0.13 and 8.0.2. To reduce the likelihood of this issue occurring, the alert queue size a should be increased (packet-alert-max in suricata.yaml) if verdict is enabled.",CWE-122|CWE-787,CWE-787,2,1
CVE-2025-64331,2025-11-26T23:15:48.263,2026-06-17T09:54:13.487,2025,"Suricata is a network IDS, IPS and NSM engine developed by the OISF (Open Information Security Foundation) and the Suricata community. Prior to versions 7.0.13 and 8.0.2, a stack overflow can occur on large HTTP file transfers if the user has increased the HTTP response body limit and enabled the logging of printable http bodies. This issue has been patched in versions 7.0.13 and 8.0.2. A workaround for this issue involves using default HTTP response body limits and/or disabling http-body-printable logging; body logging is disabled by default.",CWE-121|CWE-787,CWE-787,2,1
CVE-2025-64332,2025-11-26T23:15:48.430,2026-06-17T09:54:13.597,2025,"Suricata is a network IDS, IPS and NSM engine developed by the OISF (Open Information Security Foundation) and the Suricata community. Prior to versions 7.0.13 and 8.0.2, a stack overflow that causes Suricata to crash can occur if SWF decompression is enabled. This issue has been patched in versions 7.0.13 and 8.0.2. A workaround for this issue involves disabling SWF decompression (swf-decompression in suricata.yaml), it is disabled by default; set decompress-depth to lower than half your stack size if swf-decompression must be enabled.",CWE-121|CWE-787,CWE-787,2,1
CVE-2025-64333,2025-11-26T23:15:48.590,2026-06-17T09:54:13.707,2025,"Suricata is a network IDS, IPS and NSM engine developed by the OISF (Open Information Security Foundation) and the Suricata community. Prior to versions 7.0.13 and 8.0.2, a large HTTP content type, when logged can cause a stack overflow crashing Suricata. This issue has been patched in versions 7.0.13 and 8.0.2. A workaround for this issue involves limiting stream.reassembly.depth to less then half the stack size. Increasing the process stack size makes it less likely the bug will trigger.",CWE-121|CWE-787,CWE-787,2,1
CVE-2025-64334,2025-11-26T23:15:48.750,2026-06-17T09:54:13.817,2025,"Suricata is a network IDS, IPS and NSM engine developed by the OISF (Open Information Security Foundation) and the Suricata community. In versions from 8.0.0 to before 8.0.2, compressed HTTP data can lead to unbounded memory growth during decompression. This issue has been patched in version 8.0.2. A workaround involves disabling LZMA decompression or limiting response-body-limit size.",CWE-770,CWE-770,1,1
CVE-2025-64335,2025-11-26T23:15:48.913,2026-06-17T09:54:13.923,2025,"Suricata is a network IDS, IPS and NSM engine developed by the OISF (Open Information Security Foundation) and the Suricata community. In versions from 8.0.0 to before 8.0.2, a NULL dereference can occur when the entropy keyword is used in conjunction with base64_data. This issue has been patched in version 8.0.2. A workaround involves disabling rules that use entropy in conjunction with base64_data.",CWE-476,CWE-476,1,1
CVE-2025-64344,2025-11-26T23:15:49.080,2026-06-17T09:54:14.717,2025,"Suricata is a network IDS, IPS and NSM engine developed by the OISF (Open Information Security Foundation) and the Suricata community. Prior to versions 7.0.13 and 8.0.2, working with large buffers in Lua scripts can lead to a stack overflow. Users of Lua rules and output scripts may be affected when working with large buffers. This includes a rule passing a large buffer to a Lua script. This issue has been patched in versions 7.0.13 and 8.0.2. A workaround for this issue involves disabling Lua rules and output scripts, or making sure limits, such as stream.depth.reassembly and HTTP response body limits (response-body-limit), are set to less than half the stack size.",CWE-121|CWE-787,CWE-787,2,1
CVE-2025-66030,2025-11-26T23:15:49.237,2026-06-17T09:56:12.393,2025,"Forge (also called `node-forge`) is a native implementation of Transport Layer Security in JavaScript. An Integer Overflow vulnerability in node-forge versions 1.3.1 and below enables remote, unauthenticated attackers to craft ASN.1 structures containing OIDs with oversized arcs. These arcs may be decoded as smaller, trusted OIDs due to 32-bit bitwise truncation, enabling the bypass of downstream OID-based security decisions. This issue has been patched in version 1.3.2.",CWE-190,CWE-190,1,1
CVE-2025-66035,2025-11-26T23:15:49.550,2026-06-17T09:56:12.957,2025,"Angular is a development platform for building mobile and desktop web applications using TypeScript/JavaScript and other languages. Prior to versions 19.2.16, 20.3.14, and 21.0.1, there is a XSRF token leakage via protocol-relative URLs in angular HTTP clients. The vulnerability is a Credential Leak by App Logic that leads to the unauthorized disclosure of the Cross-Site Request Forgery (XSRF) token to an attacker-controlled domain. Angular's HttpClient has a built-in XSRF protection mechanism that works by checking if a request URL starts with a protocol (http:// or https://) to determine if it is cross-origin. If the URL starts with protocol-relative URL (//), it is incorrectly treated as a same-origin request, and the XSRF token is automatically added to the X-XSRF-TOKEN header. This issue has been patched in versions 19.2.16, 20.3.14, and 21.0.1. A workaround for this issue involves avoiding using protocol-relative URLs (URLs starting with //) in HttpClient requests. All backend communication URLs should be hardcoded as relative paths (starting with a single /) or fully qualified, trusted absolute URLs.",CWE-201|CWE-359,CWE-201|CWE-359,2,2
CVE-2025-66040,2025-11-27T00:15:55.343,2026-06-17T09:56:13.657,2025,"Spotipy is a Python library for the Spotify Web API. Prior to version 2.25.2, there is a cross-site scripting (XSS) vulnerability in the OAuth callback server that allows for JavaScript injection through the unsanitized error parameter. Attackers can execute arbitrary JavaScript in the user's browser during OAuth authentication. This issue has been patched in version 2.25.2.",CWE-79,CWE-79,1,1
CVE-2025-0657,2025-11-27T01:15:46.437,2026-06-17T08:26:54.750,2025,"A weakness in Automated Logic and Carrier i-Vu Gen5 router on driver
  version  drv_gen5_106-01-2380, allows
  malformed packets to be sent through BACnet MS/TP network causing the devices to enter a fault state. This fault state requires a manual power cycle to
  return the device to network visibility.",CWE-129|CWE-248,CWE-248,2,1
CVE-2025-12649,2025-11-27T03:15:57.530,2026-06-17T08:32:44.470,2025,"The SortTable Post plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'id' parameter in the sorttablepost shortcode in all versions up to, and including, 4.2. This is due to insufficient input sanitization and output escaping on user-supplied attributes. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page via mouse interaction.",CWE-79,CWE-79,1,1
CVE-2025-12666,2025-11-27T03:15:57.733,2026-06-17T08:32:46.230,2025,"The Google Drive upload and download link plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'link' parameter of the 'atachfilegoogle' shortcode in all versions up to, and including, 1.0 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with Contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",CWE-79,CWE-79,1,1
CVE-2025-12670,2025-11-27T03:15:57.933,2026-06-17T08:32:46.640,2025,"The wp-twitpic plugin for WordPress is vulnerable to Stored Cross-Site Scripting via multiple parameters of the 'twitpic' shortcode in all versions up to, and including, 1.0 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with Contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",CWE-79,CWE-79,1,1
CVE-2025-12712,2025-11-27T03:15:58.110,2026-06-17T08:32:50.183,2025,"The Shouty plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the shouty shortcode in all versions up to, and including, 0.2.1 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers, with Contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",CWE-79,CWE-79,1,1
CVE-2025-12713,2025-11-27T03:15:58.293,2026-06-17T08:32:50.283,2025,"The Soundslides plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the soundslides shortcode in all versions up to, and including, 1.4.2 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers, with Contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",CWE-79,CWE-79,1,1
CVE-2025-12151,2025-11-27T05:16:08.650,2026-06-17T08:31:48.203,2025,"The Simple Folio plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'portfolio_name' parameter in all versions up to, and including, 1.1.0 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with Subscriber-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",CWE-79,CWE-79,1,1
CVE-2025-3784,2025-11-27T05:16:15.467,2026-06-17T09:20:39.840,2025,"Cleartext Storage of Sensitive Information Vulnerability in GX Works2 all versions allows an attacker to disclose credential information stored in plaintext from project files. As a result, the attacker may be able to open project files protected by user authentication using disclosed credential information, and obtain or modify project information.",CWE-312,CWE-312,1,1
CVE-2025-12123,2025-11-27T06:15:45.360,2026-06-17T08:31:45.657,2025,"The Customer Reviews Collector for WooCommerce plugin for WordPress is vulnerable to Reflected Cross-Site Scripting via the 'email-text' parameter in all versions up to, and including, 4.6.1 due to insufficient input sanitization and output escaping. This makes it possible for unauthenticated attackers to inject arbitrary web scripts in pages that execute if they can successfully trick a user into performing an action such as clicking on a link.",CWE-79,CWE-79,1,1
CVE-2025-12185,2025-11-27T06:15:46.487,2026-06-17T08:31:51.297,2025,"The StaffList plugin for WordPress is vulnerable to Stored Cross-Site Scripting via admin settings in all versions up to, and including, 3.2.6 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with administrator-level permissions and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page. This only affects multi-site installations and installations where unfiltered_html has been disabled.",CWE-79,CWE-79,1,1
CVE-2025-13525,2025-11-27T06:15:46.830,2026-06-17T08:34:17.190,2025,"The WP Directory Kit plugin for WordPress is vulnerable to Reflected Cross-Site Scripting via the 'order_by' parameter in all versions up to, and including, 1.4.5 due to insufficient input sanitization and output escaping. This makes it possible for unauthenticated attackers to inject arbitrary web scripts in pages that execute if they can successfully trick a user into performing an action such as clicking on a link.",CWE-79,CWE-79,1,1
CVE-2025-13157,2025-11-27T07:15:54.943,2026-06-17T08:33:35.587,2025,"The QODE Wishlist for WooCommerce plugin for WordPress is vulnerable to Insecure Direct Object Reference in all versions up to, and including, 1.2.7 via the 'qode_wishlist_for_woocommerce_wishlist_table_item_callback' function due to missing validation on a user controlled key. This makes it possible for unauthenticated attackers to update the public view of arbitrary wishlists.",CWE-639,CWE-639,1,1
CVE-2025-13536,2025-11-27T09:15:45.687,2026-06-17T08:34:18.087,2025,"The Blubrry PowerPress plugin for WordPress is vulnerable to arbitrary file uploads due to insufficient file type validation in all versions up to, and including, 11.15.2. This is due to the plugin validating file extensions but not halting execution when validation fails in the 'powerpress_edit_post' function. This makes it possible for authenticated attackers, with Contributor-level access and above, to upload arbitrary files on the affected site's server which may make remote code execution possible.",CWE-434,CWE-434,1,1
CVE-2025-13378,2025-11-27T10:15:50.993,2026-06-17T08:34:01.197,2025,"The AI ChatBot with ChatGPT and Content Generator by AYS plugin for WordPress is vulnerable to Server-Side Request Forgery in all versions up to, and including, 2.7.0 via the ays_chatgpt_pinecone_upsert function. This makes it possible for unauthenticated attackers to make web requests to arbitrary locations originating from the web application and can be used to query and modify information from internal services.",CWE-918,CWE-918,1,1
CVE-2025-30186,2025-11-27T10:15:51.420,2026-06-17T09:08:18.970,2025,"Malicious content uploaded as file can be used to execute script code when following attacker-controlled links. Unintended actions can be executed in the context of the users account, including exfiltration of sensitive information. Please deploy the provided updates and patch releases. No publicly available exploits are known",CWE-79,CWE-79,1,1
CVE-2025-30190,2025-11-27T10:15:51.640,2026-06-17T09:08:19.373,2025,"Malicious content at office documents can be used to inject script code when editing a document. Unintended actions can be executed in the context of the users account, including exfiltration of sensitive information. Please deploy the provided updates and patch releases. No publicly available exploits are known",CWE-79,CWE-79,1,1
CVE-2025-59025,2025-11-27T10:15:51.830,2026-06-17T09:45:27.493,2025,"Malicious e-mail content can be used to execute script code. Unintended actions can be executed in the context of the users account, including exfiltration of sensitive information. Sanitization has been updated to avoid such bypasses. No publicly available exploits are known",CWE-79,CWE-79,1,1
CVE-2025-59026,2025-11-27T10:15:52.007,2026-06-17T09:45:27.597,2025,"Malicious content uploaded as file can be used to execute script code when following attacker-controlled links. Unintended actions can be executed in the context of the users account, including exfiltration of sensitive information. Please deploy the provided updates and patch releases. No publicly available exploits are known",CWE-79,CWE-79,1,1
CVE-2025-59890,2025-11-27T11:15:48.080,2026-06-17T09:46:50.317,2025,Improper input sanitization in the file archives upload functionality of Eaton Galileo software allows traversing paths which could lead into an attacker with local access to execute unauthorized code or commands. This security issue has been fixed in the latest version of Galileo which is available on the Eaton download center.,CWE-22,CWE-22,1,1
CVE-2025-59302,2025-11-27T12:15:47.410,2026-06-17T09:45:54.153,2025,"In  Apache CloudStack improper control of generation of code ('Code Injection') vulnerability is found in the following APIs which are accessible only to admins.

  *  quotaTariffCreate
  *  quotaTariffUpdate
  *  createSecondaryStorageSelector
  *  updateSecondaryStorageSelector
  *  updateHost
  *  updateStorage


This issue affects Apache CloudStack: from 4.18.0 before 4.20.2, from 4.21.0 before 4.22.0. Users are recommended to upgrade to versions 4.20.2 or 4.22.0, which contain the fix.

The fix introduces a new global configuration flag, js.interpretation.enabled, allowing administrators to control the interpretation of JavaScript expressions in these APIs, thereby mitigating the code injection risk.",CWE-94,CWE-94,1,1
CVE-2025-13692,2025-11-27T14:15:51.853,2026-06-17T08:34:35.700,2025,"The Unlimited Elements For Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via SVG File uploads in all versions up to, and including, 2.0 due to insufficient input sanitization and output escaping. This makes it possible for unauthenticated attackers to inject arbitrary web scripts in pages that will execute whenever a user accesses the SVG file. A form with a file upload field must be created with the premium version of the plugin in order to exploit the vulnerability. However, once the form exists, the vulnerability is exploitable even if the premium version is deactivated and/or uninstalled.",CWE-79,CWE-79,1,1
CVE-2025-8890,2025-11-27T14:15:52.183,2026-06-17T10:07:51.540,2025,"Firmware in SDMC NE6037 routers prior to version 7.1.12.2.44 has a network diagnostics tool vulnerable to a shell command injection attacks.
In order to exploit this vulnerability, an attacker has to log in to the router's administrative portal, which by default is reachable only via LAN ports.",CWE-78,CWE-78,1,1
CVE-2025-12419,2025-11-27T16:15:46.957,2026-06-17T08:32:20.527,2025,"Mattermost versions 10.12.x <= 10.12.1, 10.11.x <= 10.11.4, 10.5.x <= 10.5.12, 11.0.x <= 11.0.3 fail to properly validate OAuth state tokens during OpenID Connect authentication which allows an authenticated attacker with team creation privileges to take over a user account via manipulation of authentication data during the OAuth completion flow. This requires email verification to be disabled (default: disabled), OAuth/OpenID Connect to be enabled, and the attacker to control two users in the SSO system with one of them never having logged into Mattermost.",CWE-303,CWE-303,1,1
CVE-2025-13757,2025-11-27T16:15:47.117,2026-06-17T08:34:42.167,2025,"SQL Injection vulnerability in last usage logs in Devolutions Server.This issue affects Devolutions Server: through 2025.2.20, through 2025.3.8.",CWE-89,CWE-89,1,1
CVE-2025-12421,2025-11-27T18:15:46.223,2026-06-17T08:32:20.763,2025,"Mattermost versions 11.0.x <= 11.0.2, 10.12.x <= 10.12.1, 10.11.x <= 10.11.4, 10.5.x <= 10.5.12 fail to to verify that the token used during the code exchange originates from the same authentication flow, which allows an authenticated user to perform account takeover via a specially crafted email address used when switching authentication methods and sending a request to the /users/login/sso/code-exchange endpoint. The vulnerability requires ExperimentalEnableAuthenticationTransfer to be enabled (default: enabled) and RequireEmailVerification to be disabled (default: disabled).",CWE-303,CWE-303,1,1
CVE-2025-66359,2025-11-28T00:15:46.003,2026-06-17T09:56:42.263,2025,An issue was discovered in Logpoint before 7.7.0. Insufficient input validation and a lack of output escaping in multiple components leads to a cross-site scripting (XSS) vulnerability.,CWE-79,CWE-79,1,1
CVE-2025-58310,2025-11-28T03:15:59.743,2026-06-17T09:44:16.630,2025,"Permission control vulnerability in the distributed component.
Impact: Successful exploitation of this vulnerability may affect service confidentiality.",CWE-843,CWE-843,1,1
CVE-2025-58314,2025-11-28T03:16:00.070,2026-06-17T09:44:17.063,2025,"Vulnerability of accessing invalid memory in the component driver module.
Impact: Successful exploitation of this vulnerability will affect availability and confidentiality.",CWE-125,CWE-125,1,1
CVE-2025-64314,2025-11-28T03:16:00.867,2026-06-17T09:54:11.680,2025,"Permission control vulnerability in the memory management module.
Impact: Successful exploitation of this vulnerability may affect confidentiality.",CWE-843,CWE-843,1,1
CVE-2025-58308,2025-11-28T04:16:00.650,2026-06-17T09:44:16.413,2025,"Vulnerability of improper criterion security check in the call module.
Impact: Successful exploitation of this vulnerability may cause features to perform abnormally.",CWE-358,CWE-358,1,1
CVE-2025-66370,2025-11-28T04:16:01.110,2026-06-17T09:56:44.000,2025,"Kivitendo before 3.9.2 allows XXE injection. By uploading an electronic invoice in the ZUGFeRD format, it is possible to read and exfiltrate files from the server's filesystem.",CWE-611,CWE-611,1,1
CVE-2025-66371,2025-11-28T04:16:01.293,2026-06-17T09:56:44.210,2025,"Peppol-py before 1.1.1 allows XXE attacks because of the Saxon configuration. When validating XML-based invoices, the XML parser could read files from the filesystem and expose their content to a remote host.",CWE-611,CWE-611,1,1
CVE-2025-66372,2025-11-28T04:16:01.470,2026-06-17T09:56:44.337,2025,Mustang before 2.16.3 allows exfiltrating files via XXE attacks.,CWE-611,CWE-611,1,1
CVE-2025-66385,2025-11-28T07:15:59.700,2026-06-17T09:56:45.477,2025,"UsersController::edit in Cerebrate before 1.30 allows an authenticated non-privileged user to escalate their privileges (e.g., obtain a higher role such as admin) via the user-edit endpoint by supplying or modifying role_id or organisation_id fields in the edit request.",CWE-472,CWE-472,1,1
CVE-2025-13768,2025-11-28T08:15:52.560,2026-06-17T08:34:43.260,2025,"WebITR developed by Uniong has an Authentication Bypass vulnerability, allowing authenticated remote attackers to log into the system as any user by modifying a specific parameter. Attackers must first obtain a user ID to exploit this vulnerability.",CWE-639,CWE-639,1,1
CVE-2025-13769,2025-11-28T08:15:53.713,2026-06-17T08:34:43.380,2025,"WebITR developed by Uniong has a SQL Injection vulnerability, allowing authenticated remote attackers to inject arbitrary SQL commands to read database contents.",CWE-89,CWE-89,1,1
CVE-2025-13770,2025-11-28T08:15:53.930,2026-06-17T08:34:43.497,2025,"WebITR developed by Uniong has a SQL Injection vulnerability, allowing authenticated remote attackers to inject arbitrary SQL commands to read database contents.",CWE-89,CWE-89,1,1
CVE-2025-11156,2025-11-28T15:15:59.900,2026-06-17T08:29:46.070,2025,"Netskope was notified about a potential gap in its agent (NS Client) on Windows systems.  If this gap is successfully exploited, a local, authenticated user with Administrator privileges can improperly load the driver as a generic kernel service. This triggers the flaw, causing a system crash (Blue-Screen-of-Death) and resulting in a Denial of Service (DoS) for the affected machine.",CWE-476,CWE-476,1,1
CVE-2025-12638,2025-11-28T15:16:00.270,2026-06-17T08:32:43.450,2025,"Keras version 3.11.3 is affected by a path traversal vulnerability in the keras.utils.get_file() function when extracting tar archives. The vulnerability arises because the function uses Python's tarfile.extractall() method without the security-critical filter='data' parameter. Although Keras attempts to filter unsafe paths using filter_safe_paths(), this filtering occurs before extraction, and a PATH_MAX symlink resolution bug triggers during extraction. This bug causes symlink resolution to fail due to path length limits, resulting in a security bypass that allows files to be written outside the intended extraction directory. This can lead to arbitrary file writes outside the cache directory, enabling potential system compromise or malicious code execution. The vulnerability affects Keras installations that process tar archives with get_file() and does not affect versions where this extraction method is secured with the appropriate filter parameter.",CWE-22,CWE-22,1,1
CVE-2025-51734,2025-11-28T15:16:01.280,2026-06-17T09:35:47.317,2025,Cross-site scripting (XSS) vulnerability in HCL Technologies Ltd. Unica 12.0.0.,CWE-79,CWE-79,1,1
CVE-2025-51735,2025-11-28T15:16:01.410,2026-06-17T09:35:47.473,2025,CSV formula injection vulnerability in HCL Technologies Ltd. Unica 12.0.0.,CWE-1236,CWE-1236,1,1
CVE-2025-51736,2025-11-28T15:16:01.543,2026-06-17T09:35:47.620,2025,File upload vulnerability in HCL Technologies Ltd. Unica 12.0.0.,CWE-434,CWE-434,1,1
CVE-2025-59792,2025-11-28T15:16:03.140,2026-06-17T09:46:43.633,2025,"Reveals plaintext credentials in the MONITOR command vulnerability in Apache Kvrocks.

This issue affects Apache Kvrocks: from 1.0.0 through 2.13.0.

Users are recommended to upgrade to version 2.14.0, which fixes the issue.",CWE-312,CWE-312,1,1
CVE-2025-12183,2025-11-28T16:15:51.823,2026-06-17T08:31:51.083,2025,Out-of-bounds memory operations in org.lz4:lz4-java 1.8.0 and earlier allow remote attackers to cause denial of service and read adjacent memory via untrusted compressed input.,CWE-125,CWE-125,1,1
CVE-2025-65112,2025-11-29T01:16:02.467,2026-06-17T09:55:27.990,2025,"PubNet is a self-hosted Dart & Flutter package service. Prior to version 1.1.3, the /api/storage/upload endpoint in PubNet allows unauthenticated users to upload packages as any user by providing arbitrary author-id values. This enables identity spoofing, privilege escalation, and supply chain attacks. This issue has been patched in version 1.1.3.",CWE-306|CWE-862,CWE-306,2,1
CVE-2025-65113,2025-11-29T01:16:02.640,2026-06-17T09:55:28.103,2025,"ClipBucket v5 is an open source video sharing platform. Prior to version 5.5.2 - #164, an authorization bypass vulnerability in the AJAX flagging system allows any unauthenticated user to flag any content (users, videos, photos, collections) on the platform. This can lead to mass flagging attacks, content disruption, and moderation system abuse. This issue has been patched in version 5.5.2 - #164.",CWE-770,CWE-770,1,1
CVE-2025-66027,2025-11-29T01:16:02.807,2026-06-17T09:56:12.057,2025,"Rallly is an open-source scheduling and collaboration tool. Prior to version 4.5.6, an information disclosure vulnerability exposes participant details, including names and email addresses through the /api/trpc/polls.get,polls.participants.list endpoint, even when Pro privacy features are enabled. This bypasses intended privacy controls that should prevent participants from viewing other users’ personal information. This issue has been patched in version 4.5.6.",CWE-200|CWE-284|CWE-359,CWE-359,3,1
CVE-2025-66034,2025-11-29T01:16:02.967,2026-06-17T09:56:12.843,2025,"fontTools is a library for manipulating fonts, written in Python. In versions from 4.33.0 to before 4.60.2, the fonttools varLib (or python3 -m fontTools.varLib) script has an arbitrary file write vulnerability that leads to remote code execution when a malicious .designspace file is processed. The vulnerability affects the main() code path of fontTools.varLib, used by the fonttools varLib CLI and any code that invokes fontTools.varLib.main(). This issue has been patched in version 4.60.2.",CWE-91,CWE-91,1,1
CVE-2025-66036,2025-11-29T02:15:52.257,2026-06-17T09:56:13.107,2025,"Retro is an online platform providing items of vintage collections. Prior to version 2.4.7, Retro is vulnerable to a cross-site scripting (XSS) in the input handling component. This issue has been patched in version 2.4.7.",CWE-79,CWE-79,1,1
CVE-2025-66201,2025-11-29T02:15:52.420,2026-06-17T09:56:28.053,2025,"LibreChat is a ChatGPT clone with additional features. Prior to version 0.8.1-rc2, LibreChat is vulnerable to Server-side Request Forgery (SSRF), by passing specially crafted OpenAPI specs to its ""Actions"" feature and making the LLM use those actions. It could be used by an authenticated user with access to this feature to access URLs only accessible to the LibreChat server (such as cloud metadata services, through which impersonation of the server might be possible). This issue has been patched in version 0.8.1-rc2.",CWE-20|CWE-918,CWE-918,2,1
CVE-2025-53896,2025-11-29T03:15:58.473,2026-06-17T09:39:05.717,2025,"Kiteworks MFT orchestrates end-to-end file transfer workflows. Prior to version 9.1.0, a bug in Kiteworks MFT could cause under certain circumstances that a user's active session would not properly time out due to inactivity. This issue has been patched in version 9.1.0.",CWE-613,CWE-613,1,1
CVE-2025-53899,2025-11-29T03:15:58.817,2026-06-17T09:39:05.943,2025,"Kiteworks MFT orchestrates end-to-end file transfer workflows. Prior to version 9.1.0, the back-end of Kiteworks MFT is vulnerable to an incorrectly specified destination in a communication channel which allows an attacker with administrative privileges on the system under certain circumstances to intercept upstream communication which could lead to an escalation of privileges. This issue has been patched in version 9.1.0.",CWE-941,CWE-941,1,1
CVE-2025-53900,2025-11-29T03:15:58.983,2026-06-17T09:39:06.060,2025,"Kiteworks MFT orchestrates end-to-end file transfer workflows. Prior to version 9.1.0, an unfavourable definition of roles and permissions in Kiteworks MFT on managing Connections could lead to unexpected escalation of privileges for authorized users. This issue has been patched in version 9.1.0.",CWE-267,CWE-267,1,1
CVE-2025-61915,2025-11-29T03:15:59.520,2026-06-17T09:51:04.167,2025,"OpenPrinting CUPS is an open source printing system for Linux and other Unix-like operating systems. Prior to version 2.4.15, a user in the lpadmin group can use the cups web ui to change the config and insert a malicious line. Then the cupsd process which runs as root will parse the new config and cause an out-of-bound write. This issue has been patched in version 2.4.15.",CWE-124|CWE-129,CWE-124,2,1
